Query|Document
Fall '02 soothe an Itchy Throat| written oct 15 many people get sore or itchy throats during allergy season or because of the flu. Fortunately, there are a variety of methods you can use -- natural and medicinal -- to ease an itchy throat quickly and effectively.
2002 Winter stop Your Throat from Hurting|Sore throats can be caused by allergies, excessive talking or yelling, pollution, or respiratory infections. Just as there are numerous causes of a  sore throat , there are also many remedies released dec of 2002 
Fall 01 fight Nausea|Everyone hates nausea, right? That expectant feeling of vomit coupled with an upset stomach is the absolute worst. Rather than suffering through the storm, try taking matters into your own hands and help to diminish your nausea with at-home remedies Released Sep of 2001 
Spring '01 get Rid of Nausea (Without Medicines)| Published 4/1 nausea is a common symptom of a variety of conditions, including pregnancy, the flu, appendicitis, and even stress. Before you start trying to relieve nausea, consider your other symptoms to determine if you need to seek medical attention.
Summer 03 relieve an Itchy Throat Without Medicine| published august 24 there are several causes for itchy throat. Non-infectious causes include allergic rhinitis, postnasal drip, mouth breathing, smoking, gastroesophageal reflux (GERD) as well as exposure to allergens and pollution.
Get Rid of Nausea from Anxiety Spring 03| Posted March 2 nausea can be a common symptom when experiencing stress, anxiety, fear, or pain.  [1]   Some people experience nausea-related anxiety before a performance (like a presentation or speech) or in car rides.
Ease a Stomach Virus 2001 Summer| Written Jul 10 viral gastroenteritis, also known as stomach virus, is a common medical problem many face each year. It's marked by diarrhea, vomiting, abdominal pain, and stomach cramps.
Fall 01 cope With Strong Perfume in an Enclosed Car| published oct 2 great Aunt Agatha might adore that 1950s cologne she has been wearing for the past 60 years but you can't stomach it and you're beginning to feel wretched the farther the car trip goes... While being polite is important, so is not vomiting on the upholstery.
Diagnose Cyclical Vomiting Syndrome Winter 02| Posted 01/12/03 cyclic Vomiting Syndrome (CVS) is a rare but unpleasant disease.  [1]   Those afflicted experience severe episodes of nausea and vomiting that last for hours or days.
Winter 2002 deal With Chronic Unexplained Nausea|Nausea is an unpleasant feeling in your stomach that is associated with the urge to vomit. The sensation of chronic nausea doesn't always lead to throwing up, but it makes you feel like you're on the verge of it published 2/26/03 
Avoid Throwing Up 2002 Monsoon|It's never pleasant. That sinking feeling in your stomach that tells you that something isn't right. Although emesis is a valuable biological tool, it sure doesn't feel valuable when it's hitting you like a ton of bricks Created 08/05 
Shrink Internal Hemorrhoids Summer 2002| Written 7/16 internal hemorrhoids are those that are still inside of the anal cavity. These hemorrhoids are often painless and may not even be noticeable; however, internal hemorrhoids can get worse and move outside of the anus to cause a painful problem.
2002 Summer deal With Emetophobia|Vomiting is not a pleasant experience for any individual. Although many people haven’t heard of emetophobia, or fear of vomiting, it is an extremely common anxiety disorder — it is the fifth most common phobia  [1]   — and is especially common in women and adolescents published aug 6 
