Query|Document
3/21/11 control Your Emotions| Released 02/16/11 have you ever felt like your emotions are taking you for a ride when you really, really don't need them to do that right now? Well, you're in luck. Numerous studies have shown that emotion is a combination of physical stimulation and cognition (thinking) -- i.e., how you feel affects how you think, and vice versa.
Block Bad Thoughts 05/20/09|Everyone has bad thoughts from time to time � it's perfectly normal. You might be stressed out about an upcoming interview or presentation, or you might just have an embarrassing memory that you wish you never had to think about again Written 05/08/09 
Be Emotionally Detached 10/13/21| posted 09/06/21 sometimes it is healthy to detach from emotional pain if it is too intense or overwhelming in that moment, if it could be dangerous (could lead to harming yourself, or using a dangerous drug), if the timing is not right (if you are at work or school or in an unsafe place), or if you do not feel comfortable expressing emotion in your current situation (i.e. if you are around certain individuals that you do not trust to share your feelings with).
Avoid Going to a Mental Hospital 7/1/35| created 05/05/35 a psychiatric hospital, also known as inpatient treatment or a psych-ward, is a hospital that cares for individuals with mental illnesses and health problems.
Avoid Prenatal B Strep Infection 11/2/45| Released 09/06/45 group B strep is a bacterial infection that affects the vagina, rectum, and intestines of up to 25% of women in the United States. It is not a sexually transmitted infection, it is not transmitted through food or water, most women experience no symptoms, and many women are unaware that they even carry the infection.
Avoid Hypoglycemia 01/28/13|"Hypoglycemia occurs when blood sugar dips too low. After consuming foods and drinks that are high in sugar, your blood glucose first skyrockets and then dips down, giving you that infamous ""crash"" feeling created 02/20/13 "
Be an Effective Caregiver to a Person With HIV/AIDS 04/2/33|Human immunodeficiency virus (HIV) is the virus that induces acquired immunodeficiency syndrome (AIDS). Becoming an effective caregiver to a person with HIV/AIDS involves education, understanding and the desire to assist an individual experiencing an illness that comes with particular challenges Written 04/26/33 
Avoid Whey to Alleviate Lactose Intolerance 09/30/06| posted 09/10/06 whey is the liquid part of milk that remains after the formation of curds.  [1]   When the water is removed from whey, proteins, minerals, and lactose are left.
06/05/33 avoid Phantom Menace Bacteria|The �Phantom Menace� bacteria are a type of antibiotic-resistant bacteria technically known as carbapenem-resistant Enterobacteriaceae or CRE. The Enterobacteriaceae are a family of bacteria commonly found in the gut posted 07/10/33 
Avoid Caffeine Withdrawal Headaches Mar of 2003| written 01/20/2003 maybe you are one of millions of people who would like to quit caffeine once and for all, but you find the habit too difficult to break. This may be especially true if you experience caffeine withdrawal symptoms.
Avoid an Episiotomy 5/25/14| Created 05/10/14 an episiotomy is a small incision, usually made during the second stage of childbirth, in the perineum � the area between your vagina and rectum, which stretches and sometimes tears during delivery.
2030 Apr avoid Bladder Leaks While Running| Posted 05/24/2030 many people face leaky bladders when they run. The condition � stress urinary incontinence � may be caused by childbirth, obesity, hormonal deficiency, tobacco or alcohol consumption, or other conditions.
03/14/30 assess the Safe Firmness of an Infant Mattress to Prevent Asphyxiation| created 03/27/30 an infant mattress (or other sleep surface) that is too soft can be dangerous to infants. A firm mattress might help prevent Sudden Infant Death Syndrome (SIDS).
Apply Reflexology to the Hands 2003 Oct|"Reflexologists believe that there�s a ""map"" of the human body on our hands. Every part of the body, including your organs, is matched by a corresponding reflex point on your hands Created 08/25/2003 "
Assess Forearm Tendinitis Jul '36|Your forearm extends from the elbow to the wrist. In each of the joints above and below the forearm are tendons that help these joints move and keep your bones and muscles functioning written 09/02/2036 
